segment_id,char_range,frame_range,speaker_id,meta
47b25eba-7a42-4659-a3d2-0474a6ae6ac6,"[5276,5392)","[16565,16698)",T1_GP1,"{""sent_id"": ""a101"", ""start"": ""662.6"", ""end"": ""667.94"", ""text"": ""aber bier hani ja vou g\u00c3\u00a4rn auso vou g\u00c3\u00a4rn (.) i trinkes ni viu aber bier fingi je nachdem ischs (.) no es guets mhm""}"
6321c5b1-ad8a-4ac4-b958-87d68ff281ee,"[5393,5492)","[16698,16883)",T1_GP1,"{""sent_id"": ""a102"", ""start"": ""667.94"", ""end"": ""675.35"", ""text"": ""mou so es CHOPFAB isch no guet oder es ehm wie heisst da n\u00c3\u00a4r ds angere  (.) fingi imfau no guet (.)""}"
84f79037-8a4d-46c0-8126-f2b22aa98602,"[5493,5500)","[16911,16922)",T1_GP1,"{""sent_id"": ""a103"", ""start"": ""676.44"", ""end"": ""676.88"", ""text"": ""nei nei""}"
82e0fe14-f918-439e-93e2-1609a6ae3218,"[5501,5563)","[16953,17053)",T1_GP1,"{""sent_id"": ""a104"", ""start"": ""678.15"", ""end"": ""682.13"", ""text"": ""ja ender [irgend eis buh eh] (.) bi XXX geburi hei si denn g\u00c3\u00a4""}"
c71814bc-1c19-4b80-a787-386489706fcd,"[5564,5639)","[17053,17135)",T1_GP1,"{""sent_id"": ""a105"", ""start"": ""682.14"", ""end"": ""685.43"", ""text"": ""das het mi imfau de h\u00c3\u00b6nne gst\u00c3\u00b6rt i bi speter cho aus aui (..) angere oder""}"
a05677dc-4da4-4760-80bd-4a9a55099937,"[5640,5713)","[17135,17264)",T1_GP1,"{""sent_id"": ""a106"", ""start"": ""685.43"", ""end"": ""690.59"", ""text"": ""ds erste wo nei si si  \u00c3\u00bcberhoupt nid bsoffe gsi sie w\u00c3\u00a4res g\u00c3\u00a4rn gsi aber""}"
a206a4ce-0cd5-4d47-971b-071675ad988b,"[5714,5834)","[17267,17496)",T1_GP1,"{""sent_id"": ""a107"", ""start"": ""690.7"", ""end"": ""699.86"", ""text"": ""ds erste wo sie mache isch mer sie dr\u00c3\u00bccke mir es bier id finger n\u00c3\u00a4r so (..) okay i zie mi zersch mau no d schue ab (.)""}"
2a6f0cd9-ca12-4f26-b284-729db05d7f3f,"[5835,5876)","[17498,17639)",T1_GP1,"{""sent_id"": ""a108"", ""start"": ""699.95"", ""end"": ""705.59"", ""text"": ""(..) SOMMERSBY das fingi o mega fein (..)""}"
d79e5ebb-f28b-4a97-aef0-5b367248eab7,"[5877,5983)","[17646,17823)",T1_GP1,"{""sent_id"": ""a109"", ""start"": ""705.86"", ""end"": ""712.92"", ""text"": ""weisch i finge so XXX XXX u so die hei aui so (.) e str\u00c3\u00a4ngi istellig das heimer gloub scho mau diskutiert""}"
e20ef671-920d-432e-a783-f4b77ca190d7,"[5984,6087)","[17883,18137)",T1_GP1,"{""sent_id"": ""a110"", ""start"": ""715.32"", ""end"": ""725.5"", ""text"": ""ja w\u00c3\u00bcu i finge  (..) u ab u zue mau hallo i ha mi no nie bso besoffe so wie itz angeri g\u00c3\u00b6 ga suufe (.)""}"
6aec046e-3d33-4d7c-be6a-b2b580e42ba9,"[6088,6338)","[18151,18438)",T1_GP1,"{""sent_id"": ""a111"", ""start"": ""726.04"", ""end"": ""737.52"", ""text"": ""aber das verstahni o ni (.) wed use geisch u n\u00c3\u00a4r geisch eifach use [  ] f\u00c3\u00bcr d suufe losisch sowieso die ganz zit z\u00c3\u00bc eh musig mit dine airpods u bisch eh immer uf snapchat ungerw\u00c3\u00a4gs u snappisch enang snaps obwohl d eifach da ch\u00c3\u00b6ntsch rede bl\u00c3\u00b6dele""}"
39a04c84-ad69-429a-a49c-8f1d3d011e75,"[6339,6380)","[18816,18912)",T1_GP1,"{""sent_id"": ""a112"", ""start"": ""752.64"", ""end"": ""756.5"", ""text"": ""so tsch\u00c3\u00bcss (unverst\u00c3\u00a4ndlich) oh vou cool""}"
6ed0e8d6-bed8-4892-95b7-6026bc60e968,"[6381,6511)","[18970,19260)",T1_GP1,"{""sent_id"": ""a113"", ""start"": ""758.8"", ""end"": ""770.42"", ""text"": ""ja das fingi okay das isch n\u00c3\u00a4r \u00c3\u00b6ppis angers aber (...) aber dir heit nech ja nid troffe zum suufe sondern f\u00c3\u00bcr si geburi z fiire""}"
77cb20ca-8cfb-49e0-a399-f967198d8f05,"[6512,6685)","[19268,19461)",T1_GP1,"{""sent_id"": ""a114"", ""start"": ""770.73"", ""end"": ""778.45"", ""text"": ""und die wo eifach use g\u00c3\u00b6 ja chum mir g\u00c3\u00b6 mau chli ga suufe (.) was macht das biite f\u00c3\u00bcr ne sinn (.) eifach dass de n\u00c3\u00a4r chasch s\u00c3\u00a4ge oh i bi so dicht gsi am wuuchen\u00c3\u00a4nd (.)""}"
62f8d670-f980-42e6-901f-4ebd19374937,"[6686,6859)","[19550,19748)",T1_GP1,"{""sent_id"": ""a115"", ""start"": ""782.0"", ""end"": ""789.94"", ""text"": ""das hei mer denn o gspiut aber isch eifach l\u00c3\u00a4ngwilig gsi w\u00c3\u00bcu mir si eifach aui da ghocket (.) niemer het troffe (.) hesch mau wider m\u00c3\u00bcesse trinke bisch eh n\u00c3\u00bcm bsoffe gsi""}"
4f351509-728b-4abf-871b-43d455a53b6f,"[6860,6922)","[19750,19892)",T1_GP1,"{""sent_id"": ""a116"", ""start"": ""790.0"", ""end"": ""795.7"", ""text"": ""n\u00c3\u00a4r hei mer no es exit probiert z spile weisch das spili (..)""}"
a6795930-801d-4787-9ddd-816f35adfdfe,"[6923,7108)","[19907,20113)",T1_GP1,"{""sent_id"": ""a117"", ""start"": ""796.29"", ""end"": ""804.53"", ""text"": ""ja du meusch eifach usecho irgendwie aber es isch \u00c3\u00a4be w\u00c3\u00bcrk no schwirig gsi u es isch numme ds mittlere gsi u i ha no ds extremere dehei i has no nie gspiut (.) aber mir m\u00c3\u00bcesses mache""}"
7016d053-432f-45ee-94fb-92ad0a0ada7e,"[7109,7117)","[20211,20227)",T1_GP1,"{""sent_id"": ""a118"", ""start"": ""808.44"", ""end"": ""809.08"", ""text"": ""ja genau""}"
c7cf67fc-d852-4b40-a3dc-18c3b15f50fc,"[7118,7251)","[20284,20447)",T1_GP1,"{""sent_id"": ""a119"", ""start"": ""811.38"", ""end"": ""817.9"", ""text"": ""aber ja das muess m\u00c3\u00a4 eifach nid am ne abe mache sondern villech am ne namitag mau aui ch\u00c3\u00b6nt mau mit de dudes oder mit dr chligruppe""}"
257ef753-789f-41e3-8413-08ad669f3d91,"[7252,7264)","[20549,20570)",T1_GP1,"{""sent_id"": ""a120"", ""start"": ""821.98"", ""end"": ""822.83"", ""text"": ""konzentriert""}"
03394a24-00b9-4d7b-8554-1a412770675d,"[7265,7340)","[20570,20756)",T1_GP1,"{""sent_id"": ""a121"", ""start"": ""822.83"", ""end"": ""830.27"", ""text"": ""(....) (unverst\u00c3\u00a4ndllich) wie headis spile w\u00c3\u00bcrd is villech vou im griff ha""}"
4393d4c2-e755-444a-9e3c-ab14a8f00a13,"[7341,7377)","[20848,20946)",T1_GP1,"{""sent_id"": ""a122"", ""start"": ""833.92"", ""end"": ""837.86"", ""text"": ""auso nid dassi headis im griff h\u00c3\u00a4tt""}"
0beb804b-6c7b-430a-b17c-2339dd9b5a72,"[7378,7451)","[20974,21038)",T1_GP1,"{""sent_id"": ""a123"", ""start"": ""838.97"", ""end"": ""841.53"", ""text"": ""guet de m\u00c3\u00bcesste sie no chli meh ah nei de m\u00c3\u00bcesse die angere n\u00c3\u00a4r trinke""}"
24a1ff1d-012c-41e1-a63c-c562fb0c9dd8,"[7452,7455)","[21199,21219)",T1_GP1,"{""sent_id"": ""a124"", ""start"": ""847.96"", ""end"": ""848.76"", ""text"": ""hmm""}"
5f29d82d-1bb4-4c94-a684-41fa97d7247b,"[7456,7478)","[21282,21315)",T1_GP1,"{""sent_id"": ""a125"", ""start"": ""851.31"", ""end"": ""852.63"", ""text"": ""wirsch eifach abgf\u00c3\u00bcut""}"
3b5c0d81-ae40-43d4-8544-b120b68c0490,"[7479,7511)","[21428,21486)",T1_GP1,"{""sent_id"": ""a126"", ""start"": ""857.12"", ""end"": ""859.44"", ""text"": ""ja guet abf\u00c3\u00bcue (..) isch angers""}"
0adb1daa-67f3-458a-bacf-4aa5e465652f,"[7512,7582)","[21524,21622)",T1_GP1,"{""sent_id"": ""a127"", ""start"": ""860.96"", ""end"": ""864.9"", ""text"": ""ja du chaschs ja mit wasser spile ir kita das hani mau uf insta gl\u00c3\u00a4se""}"
09a5466c-5064-4057-a89c-2fa14443f7b2,"[7583,7641)","[21657,21750)",T1_GP1,"{""sent_id"": ""a128"", ""start"": ""866.31"", ""end"": ""870.03"", ""text"": ""mit wasser d ching hei spass gha u sie hei aui gnue trunke""}"
48e57b3f-91d6-4ebc-b188-18be007adde0,"[7642,7663)","[22110,22232)",T1_GP1,"{""sent_id"": ""a129"", ""start"": ""884.42"", ""end"": ""889.3"", ""text"": ""(..) was heit dir aus""}"
915cc62e-d4ef-4caf-baa4-6ac36f66a368,"[7664,7667)","[22302,22319)",T1_GP1,"{""sent_id"": ""a130"", ""start"": ""892.08"", ""end"": ""892.76"", ""text"": ""mhm""}"
5e02dd76-37e2-4e88-ae29-59e9b6884a20,"[7668,7704)","[22480,22537)",T1_GP1,"{""sent_id"": ""a131"", ""start"": ""899.22"", ""end"": ""901.48"", ""text"": ""w\u00c3\u00bcu dr anger isch usegheit oder wie""}"
56382f2d-9619-4a53-aed3-d070fcabf5bc,"[7705,7758)","[22588,22771)",T1_GP1,"{""sent_id"": ""a132"", ""start"": ""903.52"", ""end"": ""910.84"", ""text"": ""(..) e rouhockeyler sogar vo uttige zuef\u00c3\u00a4llig (.) vo""}"
2b417050-882d-44f4-91e8-38ac63758264,"[7759,7814)","[22855,22966)",T1_GP1,"{""sent_id"": ""a133"", ""start"": ""914.21"", ""end"": ""918.67"", ""text"": ""nimmi a (.) i meine lug mau \u00c3\u00bcsi nachbarschft a XXX XXX""}"
35e64814-9dba-4bfd-91ae-0e2582bbf530,"[7815,7826)","[23149,23185)",T1_GP1,"{""sent_id"": ""a134"", ""start"": ""925.97"", ""end"": ""927.41"", ""text"": ""ah scheisse""}"
691b7dc3-c83e-4422-b4f5-30a5fb2cbdb7,"[7827,7850)","[23316,23349)",T1_GP1,"{""sent_id"": ""a135"", ""start"": ""932.64"", ""end"": ""933.96"", ""text"": ""was mache die im summer""}"
6fc0050a-52e6-42cf-987f-794a0f091e9a,"[7851,7883)","[23354,23457)",T1_GP1,"{""sent_id"": ""a136"", ""start"": ""934.16"", ""end"": ""938.28"", ""text"": ""(..) hauetraining aha oder so ja""}"
39eca2be-7157-40a7-9fee-66688bb57d06,"[7884,7887)","[23722,23736)",T1_GP1,"{""sent_id"": ""a137"", ""start"": ""948.9"", ""end"": ""949.46"", ""text"": ""mhm""}"
cfe3669c-70eb-4ff8-b3ed-33606034116d,"[7888,7956)","[23811,23982)",T1_GP1,"{""sent_id"": ""a138"", ""start"": ""952.47"", ""end"": ""959.29"", ""text"": ""(...) musikalisch heit dir doch o no ah die si zwar nid so sportlech""}"
5972ca66-e63f-4e48-a67e-c945b4d14273,"[7957,7962)","[24153,24172)",T1_GP1,"{""sent_id"": ""a139"", ""start"": ""966.12"", ""end"": ""966.88"", ""text"": ""d XXX""}"
d1c7c7be-86b5-4dd2-b901-2c73bbc8073e,"[7963,7979)","[24318,24363)",T1_GP1,"{""sent_id"": ""a140"", ""start"": ""972.72"", ""end"": ""974.55"", ""text"": ""auso alphorn XXX""}"
10462e87-9cf2-4fd1-b7bb-f6a1b7d5bcc5,"[7980,7982)","[24372,24383)",T1_GP1,"{""sent_id"": ""a141"", ""start"": ""974.91"", ""end"": ""975.35"", ""text"": ""ja""}"
82cecb58-8e61-4021-850c-1be886338503,"[7983,8005)","[24419,24562)",T1_GP1,"{""sent_id"": ""a142"", ""start"": ""976.78"", ""end"": ""982.5"", ""text"": ""(..) ah so horn ja (.)""}"
1662df94-13e8-43f7-a9ec-2219819c8c56,"[8006,8038)","[24732,24802)",T1_GP1,"{""sent_id"": ""a143"", ""start"": ""989.3"", ""end"": ""992.1"", ""text"": ""unihockey bisch die einzigi (..)""}"
a3ffcc5b-15fc-4516-bf80-bfc2d751c75c,"[8039,8070)","[25031,25116)",T1_GP1,"{""sent_id"": ""a144"", ""start"": ""1001.26"", ""end"": ""1004.66"", ""text"": ""krass dr r\u00c3\u00a4scht hets usegfulet""}"
8c730130-d91a-4b36-8161-bfddb623ad48,"[8071,8144)","[25269,25399)",T1_GP1,"{""sent_id"": ""a145"", ""start"": ""1010.78"", ""end"": ""1015.98"", ""text"": ""auso die angere auso si de n\u00c3\u00a4r o weisch so sportler oder k\u00c3\u00bcnstlerklasse""}"
8325b894-3cd2-43e1-8350-7a20f0c49e26,"[8145,8178)","[25419,25483)",T1_GP1,"{""sent_id"": ""a146"", ""start"": ""1016.77"", ""end"": ""1019.33"", ""text"": ""oder sis n\u00c3\u00a4r normali gymerklasse""}"
98985d2e-619e-443a-baae-aaf98043bddf,"[8179,8196)","[25546,25559)",T1_GP1,"{""sent_id"": ""a147"", ""start"": ""1021.85"", ""end"": ""1022.37"", ""text"": ""(unverst\u00c3\u00a4ndlich)""}"
e6156c68-72ec-4ae8-bed0-bed67d9cac81,"[8197,8218)","[26206,26268)",T1_GP1,"{""sent_id"": ""a148"", ""start"": ""1048.27"", ""end"": ""1050.75"", ""text"": ""gha (unverst\u00c3\u00a4ndlich)""}"
e66c3f4a-6acc-49fe-b557-83dd4ff48e63,"[8219,8236)","[26277,26482)",T1_GP1,"{""sent_id"": ""a149"", ""start"": ""1051.12"", ""end"": ""1059.3"", ""text"": ""(.....) ja ja (.)""}"
5af30294-542f-4620-b6a3-b238d52dba33,"[8237,8246)","[26638,26695)",T1_GP1,"{""sent_id"": ""a150"", ""start"": ""1065.54"", ""end"": ""1067.84"", ""text"": ""d\u00c3\u00a8s scho""}"
a77514ae-8479-4fa8-a3f6-21fec5643668,"[8247,8251)","[26699,26711)",T1_GP1,"{""sent_id"": ""a151"", ""start"": ""1067.97"", ""end"": ""1068.45"", ""text"": ""cool""}"
90ce4590-d81f-4037-be0e-19cb7c995bd2,"[8252,8276)","[26719,26991)",T1_GP1,"{""sent_id"": ""a152"", ""start"": ""1068.79"", ""end"": ""1079.65"", ""text"": ""(.....) oh (..) nid guet""}"
0d3924fe-b440-499f-b91e-90a1660da2b9,"[8277,8281)","[27088,27102)",T1_GP1,"{""sent_id"": ""a153"", ""start"": ""1083.52"", ""end"": ""1084.08"", ""text"": ""woah""}"
2662c674-3b4c-467a-93e2-488f28a7b749,"[8282,8359)","[27126,27216)",T1_GP1,"{""sent_id"": ""a154"", ""start"": ""1085.06"", ""end"": ""1088.66"", ""text"": ""hm gh\u00c3\u00b6ri n\u00c3\u00bcm drzue auso im mom\u00c3\u00a4nt nid auber du hesch ja o lang b\u00c3\u00a4nder gha""}"
43e1e0c8-6f20-45b9-a6ae-c1f5293e16e9,"[8360,8367)","[27349,27369)",T1_GP1,"{""sent_id"": ""a155"", ""start"": ""1093.98"", ""end"": ""1094.76"", ""text"": ""ja guet""}"
5257a063-0970-4407-963d-f5b097b0da57,"[8368,8381)","[27424,27460)",T1_GP1,"{""sent_id"": ""a156"", ""start"": ""1096.98"", ""end"": ""1098.4"", ""text"": ""lengere usfau""}"
0d679239-b80c-4686-808f-25ca45fd1364,"[8382,8428)","[27483,27556)",T1_GP1,"{""sent_id"": ""a157"", ""start"": ""1099.36"", ""end"": ""1102.26"", ""text"": ""cha si d\u00c3\u00bcr das usm sportgymer usegheie we sie""}"
a443ae50-926b-499c-b157-5997b45d8796,"[8429,8431)","[28173,28191)",T1_GP1,"{""sent_id"": ""a158"", ""start"": ""1126.94"", ""end"": ""1127.66"", ""text"": ""ja""}"
25b9c465-7fc6-40c0-aaec-803c866f92c2,"[8432,8452)","[28951,28993)",T1_GP1,"{""sent_id"": ""a159"", ""start"": ""1158.05"", ""end"": ""1159.75"", ""text"": ""ja (unverst\u00c3\u00a4ndlich)""}"
2d176388-0708-4af4-b8eb-798ec1d4f0f3,"[8453,8522)","[28994,29153)",T1_GP1,"{""sent_id"": ""a160"", ""start"": ""1159.76"", ""end"": ""1166.14"", ""text"": ""so wie di angere die si im summer (.) e XXX XXX u so (.) die si o (.)""}"
de7b42c0-869d-4186-ba46-320eb33976fb,"[8523,8556)","[29330,29561)",T1_GP1,"{""sent_id"": ""a161"", ""start"": ""1173.22"", ""end"": ""1182.44"", ""text"": ""(.......) wow scho henne cool (.)""}"
de025735-7d1a-4184-b605-3ba98d4a55ee,"[8557,8559)","[29749,29770)",T1_GP1,"{""sent_id"": ""a162"", ""start"": ""1189.99"", ""end"": ""1190.83"", ""text"": ""oh""}"
14f6ca6a-6d57-4485-96e7-be92aef64fac,"[8560,8645)","[30422,30542)",T1_GP1,"{""sent_id"": ""a163"", ""start"": ""1216.89"", ""end"": ""1221.71"", ""text"": ""das (..) isch scho cool isch zwar aues inland und aues ir (.) umg\u00c3\u00a4big bern aber cool""}"
db318775-50f8-4dc4-9870-c1b8ac069033,"[8646,8667)","[30740,30967)",T1_GP1,"{""sent_id"": ""a164"", ""start"": ""1229.62"", ""end"": ""1238.7"", ""text"": ""(.) oh (....) ja (..)""}"
ea654da4-40ec-4e89-8786-ed380735617d,"[8668,8697)","[31251,31462)",T1_GP1,"{""sent_id"": ""a165"", ""start"": ""1250.06"", ""end"": ""1258.48"", ""text"": ""ah das f\u00c3\u00a4ndi so cool (.....)""}"
8996d143-50f1-4442-8ed7-f999bc3dc036,"[8698,8720)","[31464,31556)",T1_GP1,"{""sent_id"": ""a166"", ""start"": ""1258.58"", ""end"": ""1262.24"", ""text"": ""da hesch chaut gha (.)""}"
ebd7c49b-8be1-4bee-a90f-48284199c3a8,"[8721,8839)","[31557,31788)",T1_GP1,"{""sent_id"": ""a167"", ""start"": ""1262.28"", ""end"": ""1271.54"", ""text"": ""guet es t\u00c3\u00b6nt mega cool mir si \u00c3\u00a4be o mit ehm womer si ga biwakne mit XXX XXX (.) u so simer o uf ds BLUEME das isch o""}"
3f8ee9b9-0f2c-4d01-afb6-abe3c7011d96,"[8840,8885)","[31788,31840)",T1_GP1,"{""sent_id"": ""a168"", ""start"": ""1271.54"", ""end"": ""1273.62"", ""text"": ""(.) das isch so cool gsi weisch eifach (.) so""}"
1252d81b-2cbc-481a-bdbf-e3c3af8fd2fd,"[8886,9008)","[31841,31955)",T1_GP1,"{""sent_id"": ""a169"", ""start"": ""1273.67"", ""end"": ""1278.23"", ""text"": ""oh i ha fasch nid m\u00c3\u00b6ge ufe loufe oder i ha so d\u00c3\u00a4nkt ja z\u00c3\u00a4\u00c3\u00a4 minute oder vo heiligeschw\u00c3\u00a4ndi ufe auso vor (.) rehaklinik""}"
d9386ea2-9e6b-4d65-b5f6-a59480e60cf0,"[9009,9192)","[31964,32150)",T1_GP1,"{""sent_id"": ""a170"", ""start"": ""1278.57"", ""end"": ""1286.0"", ""text"": ""aber i has eifach n\u00c3\u00bcm gw\u00c3\u00bcsst gha oder isch e haub stung (.) mir hei n\u00c3\u00a4r chli lenger gha oder u iih i weiss nid wieso aber mi rucksack isch schwerer gsi aus denn f\u00c3\u00bcr uf e jakobsweg""}"
866b7ab2-f960-427f-ad87-e4d6ce4559e1,"[9193,9237)","[32180,32259)",T1_GP1,"{""sent_id"": ""a171"", ""start"": ""1287.23"", ""end"": ""1290.39"", ""text"": ""oder u denn hani (.) z\u00c3\u00a4\u00c3\u00a4 kilo euf kilo gha""}"
c65a709f-d2a6-4763-948a-dcca91053445,"[9238,9241)","[32279,32291)",T1_GP1,"{""sent_id"": ""a172"", ""start"": ""1291.17"", ""end"": ""1291.67"", ""text"": ""und""}"
87d91bc3-cd11-470b-ad35-11eaf4a86ee5,"[9242,9421)","[32312,32540)",T1_GP1,"{""sent_id"": ""a173"", ""start"": ""1292.49"", ""end"": ""1301.61"", ""text"": ""denn irgendwie o klar i ha \u00c3\u00b6ppe dr\u00c3\u00bc\u00c3\u00bc liter z trinke gha (.) f\u00c3\u00bcr i ha es pf\u00c3\u00a4nnli gha i ha aus \u00c3\u00a4sse gha u wo ds \u00c3\u00a4sse w\u00c3\u00a4g isch gsi am n\u00c3\u00a4chste morge isch \u00c3\u00a4r viu liechter gsi""}"
4e477c16-2c62-4067-8db7-10ab443f1e81,"[9422,9542)","[32553,32710)",T1_GP1,"{""sent_id"": ""a174"", ""start"": ""1302.14"", ""end"": ""1308.42"", ""text"": ""aber i ha haut o nid gschickt packet gha i ha eifach aues inegstopft gha (..) nei ne nei aber zum trage (.) machts es us""}"
6740ff71-7b81-44d2-b627-fed12ec1de0f,"[9543,9562)","[33240,33262)",T1_GP1,"{""sent_id"": ""a175"", ""start"": ""1329.62"", ""end"": ""1330.5"", ""text"": ""das fingi super (.)""}"
8daad3ee-a1a8-4086-ac4f-86d1d838c4d8,"[9563,9590)","[33392,33520)",T1_GP1,"{""sent_id"": ""a176"", ""start"": ""1335.68"", ""end"": ""1340.8"", ""text"": ""(...) die si eh hiufsbereit""}"
0dcc0851-d5c6-4ae5-8112-96a7902ae64d,"[9591,9639)","[33520,33823)",T1_GP1,"{""sent_id"": ""a177"", ""start"": ""1340.82"", ""end"": ""1352.95"", ""text"": ""die meischte (........) so chli wie im smartcamp""}"
665cf673-e2bf-4b04-8ad0-b18942f82df5,"[9640,9728)","[33824,34088)",T1_GP1,"{""sent_id"": ""a178"", ""start"": ""1352.99"", ""end"": ""1363.55"", ""text"": ""(..) dert isch haut eifach ei nacht gsi wo f\u00c3\u00bcr d ungerkunft hesch m\u00c3\u00bcess\u00c3\u00a4 [suech\u00c3\u00a4] ja""}"
46c22643-0379-4605-8045-83eb8c6a0882,"[9729,9733)","[34093,34157)",T1_GP1,"{""sent_id"": ""a179"", ""start"": ""1363.72"", ""end"": ""1366.3"", ""text"": ""guet""}"
c62283cb-f944-4073-b6fc-496f70ce145f,"[9734,9761)","[34159,34284)",T1_GP1,"{""sent_id"": ""a180"", ""start"": ""1366.39"", ""end"": ""1371.37"", ""text"": ""(..) isch dr hammer gsi (.)""}"
a230b90d-1d37-4938-bd42-796f1cb77d3c,"[9762,9773)","[34284,34390)",T1_GP1,"{""sent_id"": ""a181"", ""start"": ""1371.37"", ""end"": ""1375.61"", ""text"": ""(.) ja (..)""}"
92122d05-02f2-4a89-9703-e001e2644845,"[9774,9817)","[34390,34541)",T1_GP1,"{""sent_id"": ""a182"", ""start"": ""1375.63"", ""end"": ""1381.67"", ""text"": ""huh (unverst\u00c3\u00a4ndlich)  (..) isch so cool (.)""}"
9aebf066-ce7a-4879-9d60-fb2937a417d5,"[9818,9900)","[34542,34826)",T1_GP1,"{""sent_id"": ""a183"", ""start"": ""1381.69"", ""end"": ""1393.07"", ""text"": ""(.....) so ugh ja zit mit dr XXX w\u00c3\u00b6ue verbringe ohni d schwoscht wo drbi isch (.)""}"
6794b033-0f3f-437c-85a4-416477572aff,"[9901,10022)","[35176,35377)",T1_GP1,"{""sent_id"": ""a184"", ""start"": ""1407.07"", ""end"": ""1415.11"", ""text"": ""mh i bi \u00c3\u00a4cht gspannt wie d XXX das macht (.) w\u00c3\u00bcu irgendwie (.) nid b\u00c3\u00b6s gmeint aber i gseh sie nid so aus leitigsperson""}"
c5cdac88-824c-480e-9bdc-587e79afd826,"[10023,10059)","[35492,35586)",T1_GP1,"{""sent_id"": ""a185"", ""start"": ""1419.71"", ""end"": ""1423.47"", ""text"": ""sie (.) seit zwar ja immer weisch ja""}"
25130700-8c93-4c35-a1df-5ea0722437ff,"[10060,10085)","[35588,35734)",T1_GP1,"{""sent_id"": ""a186"", ""start"": ""1423.54"", ""end"": ""1429.39"", ""text"": ""(...) ja sehr hingerfragt""}"
a6a14684-4a2a-4cde-bdff-14bf123c4a0a,"[10086,10204)","[35734,35889)",T1_GP1,"{""sent_id"": ""a187"", ""start"": ""1429.39"", ""end"": ""1435.57"", ""text"": ""i \u00c3\u00bcberlege mer immer so ir chligruppe we dir ch\u00c3\u00b6met so ja u si hingerfragt weisi nid iih i hingerfrage gar nid s\u00c3\u00b6fu""}"
32d9378e-a191-4c6d-a311-ed99401a83b6,"[10205,10243)","[35923,36012)",T1_GP1,"{""sent_id"": ""a188"", ""start"": ""1436.93"", ""end"": ""1440.51"", ""text"": ""i \u00c3\u00bcberlege o s\u00c3\u00bcsch nid wie s\u00c3\u00b6fu viu""}"
e8ab6b7f-af1a-40d8-a7d1-0d3b1d47a9f4,"[10244,10325)","[36015,36140)",T1_GP1,"{""sent_id"": ""a189"", ""start"": ""1440.6"", ""end"": ""1445.6"", ""text"": ""i l\u00c3\u00a4bes haut eifach (.) i bi nid dr d\u00c3\u00a4nker i bi eifach dr macher(..) i so sache""}"
0bfb966a-4a42-441e-9e38-118d8d2357b5,"[10326,10346)","[36142,36273)",T1_GP1,"{""sent_id"": ""a190"", ""start"": ""1445.69"", ""end"": ""1450.95"", ""text"": ""(...) ja uf jede fau""}"
5be0b356-bf09-4508-8f95-81cf637bb293,"[10347,10358)","[36472,36582)",T1_GP1,"{""sent_id"": ""a191"", ""start"": ""1458.9"", ""end"": ""1463.3"", ""text"": ""(...) ja ja""}"
126bfe38-297f-4dfc-ad3b-dba8d94e73e5,"[10359,10444)","[36595,36763)",T1_GP1,"{""sent_id"": ""a192"", ""start"": ""1463.81"", ""end"": ""1470.53"", ""text"": ""gloub o es chunnt guet u weisch sie isch no bim gloube (.) u das isch d houptsach (.)""}"
a9ecdaba-a511-4e05-a668-a5caf20aac28,"[10445,10453)","[37034,37106)",T1_GP1,"{""sent_id"": ""a193"", ""start"": ""1481.39"", ""end"": ""1484.25"", ""text"": ""ehm (..)""}"
6d45e9e4-429e-4f6a-ac65-26678e9cb9fa,"[10454,10490)","[37147,37223)",T1_GP1,"{""sent_id"": ""a194"", ""start"": ""1485.9"", ""end"": ""1488.94"", ""text"": ""ig o nid i wot so viu orte h\u00c3\u00a4re ehm""}"
8bc57334-8604-477d-97ee-5b50bf044dbf,"[10491,10498)","[37226,37256)",T1_GP1,"{""sent_id"": ""a195"", ""start"": ""1489.05"", ""end"": ""1490.25"", ""text"": ""i f\u00c3\u00a4nd""}"
8eefeb17-1091-4f1c-8831-c8a2f02d5049,"[10499,10555)","[37317,37404)",T1_GP1,"{""sent_id"": ""a196"", ""start"": ""1492.7"", ""end"": ""1496.18"", ""text"": ""i f\u00c3\u00a4nd irgendwie ehm uf HAWAII irgendwie mau henne cool""}"
47687493-4ae7-4fe0-b154-d3173e8ea985,"[10556,10702)","[37405,37584)",T1_GP1,"{""sent_id"": ""a197"", ""start"": ""1496.2"", ""end"": ""1503.36"", ""text"": ""aber es isch haut eifach so so i de fiume gsehsch so HAWAII ja wow wundersch\u00c3\u00b6n aber i gloube d\u00c3\u00b6rt isch es n\u00c3\u00a4r nid so (.) wow schei sondern haut""}"
e1a5877e-4529-4c55-9c1d-430ef916fbb7,"[10703,10732)","[37754,37831)",T1_GP1,"{""sent_id"": ""a198"", ""start"": ""1510.19"", ""end"": ""1513.25"", ""text"": ""d\u00c3\u00a4nksch so (unverst\u00c3\u00a4ndlich)""}"
39b6ca3f-4e37-417b-af81-705ad6e35278,"[10733,10767)","[37900,38068)",T1_GP1,"{""sent_id"": ""a199"", ""start"": ""1516.02"", ""end"": ""1522.74"", ""text"": ""(....) so wie ds (unverst\u00c3\u00a4ndlich)""}"
54019ba9-3ba7-4abe-bf1d-d03298056ab2,"[10768,10789)","[38073,38171)",T1_GP1,"{""sent_id"": ""a200"", ""start"": ""1522.93"", ""end"": ""1526.87"", ""text"": ""takiitos (.) takentos""}"
